,FECHA,ESTACION,TIPO_CONTAMINANTE,CANTIDAD_CONTAMINANTE,AQI,longitud,latitud,AQI_CATEGORY
3717,2024-08-18,MGH,CO,0.17333333333333334,1.9696969696969697,-99.20266,19.40405,GOOD
3718,2024-08-18,SAC,CO,0.3758333333333333,4.270833333333333,-99.009381,19.34561,GOOD
3719,2024-08-18,SAG,CO,0.32285714285714284,3.6688311688311686,-99.030324,19.532968,GOOD
3720,2024-08-18,TLI,CO,0.14291666666666666,1.6240530303030303,-99.177173,19.602542,GOOD
3721,2024-08-18,UAX,CO,0.25125000000000003,2.8551136363636367,-99.103629,19.304441,GOOD
3722,2024-08-18,UIZ,CO,0.28958333333333336,3.290719696969697,-99.07388,19.360794,GOOD
3723,2024-08-19,AJM,CO,0.26,2.9545454545454546,-99.207744,19.272161,GOOD
3724,2024-08-19,BJU,CO,0.1680952380952381,1.9101731601731602,-99.159596,19.370464,GOOD
3725,2024-08-19,CAM,CO,0.22958333333333333,2.608901515151515,-99.169794,19.468404,GOOD
3726,2024-08-19,CCA,CO,0.25458333333333333,2.8929924242424243,-99.176111,19.326111,GOOD
3727,2024-08-19,CHO,CO,0.3829166666666666,4.351325757575758,-98.886088,19.266948,GOOD
3728,2024-08-19,CUA,CO,0.22833333333333336,2.5946969696969693,-99.291705,19.365313,GOOD
3729,2024-08-19,FAC,CO,0.13571428571428573,1.5422077922077924,-99.243524,19.482473,GOOD
3730,2024-08-19,HGM,CO,0.21,2.3863636363636362,-99.152207,19.411617,GOOD
3731,2024-08-19,IZT,CO,0.2925,3.3238636363636362,-99.117641,19.384413,GOOD
3732,2024-08-19,MER,CO,0.2754166666666667,3.129734848484848,-99.119594,19.42461,GOOD
3733,2024-08-19,MGH,CO,0.2520833333333333,2.8645833333333335,-99.20266,19.40405,GOOD
3734,2024-08-19,SAC,CO,0.4435416666666667,5.040246212121212,-99.009381,19.34561,GOOD
3735,2024-08-19,TLI,CO,0.15708333333333332,1.785037878787879,-99.177173,19.602542,GOOD
3736,2024-08-19,UAX,CO,0.24464285714285716,2.7800324675324677,-99.103629,19.304441,GOOD
3737,2024-08-19,UIZ,CO,0.29875,3.3948863636363633,-99.07388,19.360794,GOOD
3738,2024-08-20,AJM,CO,0.253125,2.876420454545454,-99.207744,19.272161,GOOD
3739,2024-08-20,BJU,CO,0.23116666666666666,2.6268939393939394,-99.159596,19.370464,GOOD
3740,2024-08-20,CAM,CO,0.19708333333333336,2.2395833333333335,-99.169794,19.468404,GOOD
3741,2024-08-20,CUA,CO,0.2684166666666667,3.050189393939394,-99.291705,19.365313,GOOD
3742,2024-08-20,FAC,CO,0.25908333333333333,2.9441287878787876,-99.243524,19.482473,GOOD
3743,2024-08-20,IZT,CO,0.23124999999999998,2.6278409090909087,-99.117641,19.384413,GOOD
3744,2024-08-20,MER,CO,0.2945,3.3465909090909087,-99.119594,19.42461,GOOD
3745,2024-08-20,MGH,CO,0.2336666666666667,2.6553030303030303,-99.20266,19.40405,GOOD
3746,2024-08-20,TLI,CO,0.18700000000000003,2.125,-99.177173,19.602542,GOOD
3747,2024-08-20,UAX,CO,0.20491666666666666,2.328598484848485,-99.103629,19.304441,GOOD
3748,2024-08-20,UIZ,CO,0.11875,1.3494318181818181,-99.07388,19.360794,GOOD
3749,2024-08-21,AJM,CO,0.24375,2.7698863636363633,-99.207744,19.272161,GOOD
3750,2024-08-21,BJU,CO,0.33791666666666664,3.839962121212121,-99.159596,19.370464,GOOD
3751,2024-08-21,CAM,CO,0.26333333333333336,2.992424242424242,-99.169794,19.468404,GOOD
3752,2024-08-21,CCA,CO,0.27999999999999997,3.1818181818181817,-99.176111,19.326111,GOOD
3753,2024-08-21,CUA,CO,0.27458333333333335,3.120265151515152,-99.291705,19.365313,GOOD
3754,2024-08-21,FAC,CO,0.31708333333333333,3.603219696969697,-99.243524,19.482473,GOOD
3755,2024-08-21,IZT,CO,0.3516666666666666,3.996212121212121,-99.117641,19.384413,GOOD
3756,2024-08-21,MER,CO,0.4504166666666667,5.118371212121212,-99.119594,19.42461,GOOD
3757,2024-08-21,MGH,CO,0.26458333333333334,3.0066287878787876,-99.20266,19.40405,GOOD
3758,2024-08-21,TLI,CO,0.18916666666666668,2.149621212121212,-99.177173,19.602542,GOOD
3759,2024-08-21,UAX,CO,0.30583333333333335,3.4753787878787876,-99.103629,19.304441,GOOD
3760,2024-08-21,UIZ,CO,0.32916666666666666,3.7405303030303028,-99.07388,19.360794,GOOD
3761,2024-08-22,AJM,CO,0.24208333333333334,2.7509469696969693,-99.207744,19.272161,GOOD
3762,2024-08-22,BJU,CO,0.29916666666666664,3.3996212121212124,-99.159596,19.370464,GOOD
3763,2024-08-22,CAM,CO,0.2783333333333333,3.1628787878787876,-99.169794,19.468404,GOOD
3764,2024-08-22,CCA,CO,0.26541666666666663,3.0160984848484844,-99.176111,19.326111,GOOD
3765,2024-08-22,CUA,CO,0.27125,3.0823863636363633,-99.291705,19.365313,GOOD
3766,2024-08-22,FAC,CO,0.36791666666666667,4.180871212121212,-99.243524,19.482473,GOOD
3767,2024-08-22,IZT,CO,0.37625,4.275568181818182,-99.117641,19.384413,GOOD
3768,2024-08-22,MER,CO,0.40041666666666664,4.550189393939394,-99.119594,19.42461,GOOD
3769,2024-08-22,MGH,CO,0.30666666666666664,3.4848484848484844,-99.20266,19.40405,GOOD
3770,2024-08-22,TLI,CO,0.1991666666666667,2.2632575757575757,-99.177173,19.602542,GOOD
3771,2024-08-22,UAX,CO,0.22125000000000003,2.5142045454545454,-99.103629,19.304441,GOOD
3772,2024-08-22,UIZ,CO,0.2866666666666667,3.2575757575757573,-99.07388,19.360794,GOOD
3773,2024-08-23,AJM,CO,0.24958333333333335,2.836174242424242,-99.207744,19.272161,GOOD
3774,2024-08-23,BJU,CO,0.41083333333333333,4.6685606060606055,-99.159596,19.370464,GOOD
3775,2024-08-23,CAM,CO,0.3970833333333334,4.5123106060606055,-99.169794,19.468404,GOOD
3776,2024-08-23,CCA,CO,0.3183333333333333,3.617424242424242,-99.176111,19.326111,GOOD
3777,2024-08-23,CUA,CO,0.3189166666666667,3.62405303030303,-99.291705,19.365313,GOOD
3778,2024-08-23,FAC,CO,0.38499999999999995,4.375,-99.243524,19.482473,GOOD
3779,2024-08-23,IZT,CO,0.5008333333333334,5.691287878787879,-99.117641,19.384413,GOOD
3780,2024-08-23,MER,CO,0.52125,5.923295454545454,-99.119594,19.42461,GOOD
3781,2024-08-23,MGH,CO,0.3154166666666667,3.584280303030303,-99.20266,19.40405,GOOD
3782,2024-08-23,TLI,CO,0.29916666666666664,3.3996212121212124,-99.177173,19.602542,GOOD
3783,2024-08-23,UAX,CO,0.32666666666666666,3.7121212121212124,-99.103629,19.304441,GOOD
3784,2024-08-23,UIZ,CO,0.4054166666666667,4.607007575757575,-99.07388,19.360794,GOOD
3785,2024-08-24,AJM,CO,0.29,3.2954545454545454,-99.207744,19.272161,GOOD
3786,2024-08-24,BJU,CO,0.46875,5.326704545454546,-99.159596,19.370464,GOOD
3787,2024-08-24,CAM,CO,0.3645833333333333,4.142992424242425,-99.169794,19.468404,GOOD
3788,2024-08-24,CCA,CO,0.36541666666666667,4.152462121212121,-99.176111,19.326111,GOOD
3789,2024-08-24,FAC,CO,0.4320833333333334,4.910037878787879,-99.243524,19.482473,GOOD
3790,2024-08-24,IZT,CO,0.6279166666666667,7.135416666666667,-99.117641,19.384413,GOOD
3791,2024-08-24,MER,CO,0.5858333333333333,6.65719696969697,-99.119594,19.42461,GOOD
3792,2024-08-24,MGH,CO,0.34791666666666665,3.9535984848484844,-99.20266,19.40405,GOOD
3793,2024-08-24,TLI,CO,0.24666666666666667,2.8030303030303028,-99.177173,19.602542,GOOD
3794,2024-08-24,UAX,CO,0.47125,5.355113636363637,-99.103629,19.304441,GOOD
3795,2024-08-24,UIZ,CO,0.40124999999999994,4.559659090909091,-99.07388,19.360794,GOOD
3796,2024-08-25,AJM,CO,0.26208333333333333,2.978219696969697,-99.207744,19.272161,GOOD
3797,2024-08-25,BJU,CO,0.3841666666666667,4.365530303030304,-99.159596,19.370464,GOOD
3798,2024-08-25,CAM,CO,0.2225,2.528409090909091,-99.169794,19.468404,GOOD
3799,2024-08-25,CCA,CO,0.28708333333333336,3.262310606060606,-99.176111,19.326111,GOOD
3800,2024-08-25,FAC,CO,0.3383333333333334,3.84469696969697,-99.243524,19.482473,GOOD
3801,2024-08-25,IZT,CO,0.4708333333333334,5.350378787878788,-99.117641,19.384413,GOOD
3802,2024-08-25,MER,CO,0.34791666666666665,3.9535984848484844,-99.119594,19.42461,GOOD
3803,2024-08-25,MGH,CO,0.3045833333333333,3.461174242424242,-99.20266,19.40405,GOOD
3804,2024-08-25,TLI,CO,0.22020833333333334,2.5023674242424243,-99.177173,19.602542,GOOD
3805,2024-08-25,UAX,CO,0.3120833333333333,3.546401515151515,-99.103629,19.304441,GOOD
3806,2024-08-25,UIZ,CO,0.2671428571428571,3.035714285714286,-99.07388,19.360794,GOOD
3807,2024-08-26,AJM,CO,0.2801666666666667,3.1837121212121215,-99.207744,19.272161,GOOD
3808,2024-08-26,BJU,CO,0.3509166666666667,3.987689393939393,-99.159596,19.370464,GOOD
3809,2024-08-26,CAM,CO,0.2836666666666667,3.223484848484849,-99.169794,19.468404,GOOD
3810,2024-08-26,CCA,CO,0.33049999999999996,3.755681818181818,-99.176111,19.326111,GOOD
3811,2024-08-26,CUA,CO,0.29991666666666666,3.4081439393939394,-99.291705,19.365313,GOOD
3812,2024-08-26,FAC,CO,0.41533333333333333,4.71969696969697,-99.243524,19.482473,GOOD
3813,2024-08-26,IZT,CO,0.4234166666666666,4.81155303030303,-99.117641,19.384413,GOOD
3814,2024-08-26,MER,CO,0.3725833333333333,4.233901515151515,-99.119594,19.42461,GOOD
3815,2024-08-26,MGH,CO,0.2575,2.9261363636363633,-99.20266,19.40405,GOOD
3816,2024-08-26,TLI,CO,0.18975,2.15625,-99.177173,19.602542,GOOD
3817,2024-08-26,UAX,CO,0.34708333333333335,3.9441287878787876,-99.103629,19.304441,GOOD
3818,2024-08-26,UIZ,CO,0.26533333333333337,3.015151515151515,-99.07388,19.360794,GOOD
3819,2024-08-27,AJM,CO,0.29458333333333336,3.3475378787878785,-99.207744,19.272161,GOOD
3820,2024-08-27,BJU,CO,0.3208333333333333,3.6458333333333335,-99.159596,19.370464,GOOD
3821,2024-08-27,CAM,CO,0.2520833333333333,2.8645833333333335,-99.169794,19.468404,GOOD
3822,2024-08-27,CCA,CO,0.3658333333333333,4.15719696969697,-99.176111,19.326111,GOOD
3823,2024-08-27,CUA,CO,0.305,3.4659090909090913,-99.291705,19.365313,GOOD
3824,2024-08-27,FAC,CO,0.33499999999999996,3.8068181818181817,-99.243524,19.482473,GOOD
3825,2024-08-27,IZT,CO,0.38000000000000006,4.318181818181818,-99.117641,19.384413,GOOD
3826,2024-08-27,MER,CO,0.4220833333333333,4.796401515151515,-99.119594,19.42461,GOOD
3827,2024-08-27,MGH,CO,0.2604166666666667,2.9592803030303028,-99.20266,19.40405,GOOD
3828,2024-08-27,TLI,CO,0.2104166666666667,2.391098484848485,-99.177173,19.602542,GOOD
3829,2024-08-27,UAX,CO,0.41883333333333334,4.759469696969696,-99.103629,19.304441,GOOD
3830,2024-08-27,UIZ,CO,0.27375,3.1107954545454546,-99.07388,19.360794,GOOD
3831,2024-08-28,AJM,CO,0.2998214285714286,3.4070616883116878,-99.207744,19.272161,GOOD
3832,2024-08-28,BJU,CO,0.4970833333333333,5.648674242424242,-99.159596,19.370464,GOOD
3833,2024-08-28,CAM,CO,0.39779761904761907,4.520427489177489,-99.169794,19.468404,GOOD
3834,2024-08-28,CCA,CO,0.3949404761904762,4.487959956709957,-99.176111,19.326111,GOOD
3835,2024-08-28,CUA,CO,0.43363095238095234,4.927624458874458,-99.291705,19.365313,GOOD
3836,2024-08-28,FAC,CO,0.4975,5.653409090909091,-99.243524,19.482473,GOOD
3837,2024-08-28,IZT,CO,0.5605833333333333,6.370265151515151,-99.117641,19.384413,GOOD
3838,2024-08-28,MER,CO,0.53125,6.0369318181818175,-99.119594,19.42461,GOOD
3839,2024-08-28,MGH,CO,0.2604166666666667,2.9592803030303028,-99.20266,19.40405,GOOD
3840,2024-08-28,TLI,CO,0.37279761904761904,4.23633658008658,-99.177173,19.602542,GOOD
3841,2024-08-28,UAX,CO,0.28922619047619047,3.2866612554112558,-99.103629,19.304441,GOOD
3842,2024-08-28,UIZ,CO,0.4173214285714286,4.742288961038962,-99.07388,19.360794,GOOD
3843,2024-08-29,AJM,CO,0.28191666666666665,3.2035984848484844,-99.207744,19.272161,GOOD
3844,2024-08-29,BJU,CO,0.3157142857142857,3.5876623376623376,-99.159596,19.370464,GOOD
3845,2024-08-29,CAM,CO,0.43050000000000005,4.892045454545454,-99.169794,19.468404,GOOD
3846,2024-08-29,CCA,CO,0.27675,3.1448863636363633,-99.176111,19.326111,GOOD
3847,2024-08-29,CUA,CO,0.42758333333333337,4.858901515151515,-99.291705,19.365313,GOOD
3848,2024-08-29,FAC,CO,0.5723690476190476,6.5041937229437226,-99.243524,19.482473,GOOD
3849,2024-08-29,IZT,CO,0.243125,2.762784090909091,-99.117641,19.384413,GOOD
3850,2024-08-29,MER,CO,0.5475,6.221590909090909,-99.119594,19.42461,GOOD
3851,2024-08-29,MGH,CO,0.3130833333333333,3.557765151515151,-99.20266,19.40405,GOOD
3852,2024-08-29,TLI,CO,0.3790833333333334,4.307765151515151,-99.177173,19.602542,GOOD
3853,2024-08-29,UAX,CO,0.26066666666666666,2.9621212121212124,-99.103629,19.304441,GOOD
3854,2024-08-29,UIZ,CO,0.38316666666666666,4.354166666666667,-99.07388,19.360794,GOOD
3855,2024-08-30,AJM,CO,0.3154166666666667,3.584280303030303,-99.207744,19.272161,GOOD
3856,2024-08-30,BJU,CO,0.37374999999999997,4.247159090909091,-99.159596,19.370464,GOOD
3857,2024-08-30,CAM,CO,0.41333333333333333,4.696969696969696,-99.169794,19.468404,GOOD
3858,2024-08-30,CCA,CO,0.29,3.2954545454545454,-99.176111,19.326111,GOOD
3859,2024-08-30,CUA,CO,0.45208333333333334,5.1373106060606055,-99.291705,19.365313,GOOD
3860,2024-08-30,FAC,CO,0.4888690476190476,5.555330086580086,-99.243524,19.482473,GOOD
3861,2024-08-30,IZT,CO,0.3333333333333333,3.7878787878787876,-99.117641,19.384413,GOOD
3862,2024-08-30,MER,CO,0.5099999999999999,5.795454545454544,-99.119594,19.42461,GOOD
3863,2024-08-30,MGH,CO,0.2580952380952381,2.9329004329004333,-99.20266,19.40405,GOOD
3864,2024-08-30,TLI,CO,0.5402083333333334,6.1387310606060606,-99.177173,19.602542,GOOD
3865,2024-08-30,UAX,CO,0.29833333333333334,3.390151515151515,-99.103629,19.304441,GOOD
3866,2024-08-30,UIZ,CO,0.42011904761904767,4.774080086580086,-99.07388,19.360794,GOOD
3867,2024-08-31,AJM,CO,0.27791666666666665,3.1581439393939394,-99.207744,19.272161,GOOD
3868,2024-08-31,BJU,CO,0.32416666666666666,3.683712121212121,-99.159596,19.370464,GOOD
3869,2024-08-31,CAM,CO,0.35874999999999996,4.076704545454546,-99.169794,19.468404,GOOD
3870,2024-08-31,CCA,CO,0.21041666666666667,2.391098484848485,-99.176111,19.326111,GOOD
3871,2024-08-31,CUA,CO,0.39208333333333334,4.455492424242425,-99.291705,19.365313,GOOD
3872,2024-08-31,FAC,CO,0.315,3.5795454545454546,-99.243524,19.482473,GOOD
3873,2024-08-31,IZT,CO,0.3945833333333333,4.483901515151515,-99.117641,19.384413,GOOD
3874,2024-08-31,MER,CO,0.3979166666666667,4.521780303030303,-99.119594,19.42461,GOOD
3875,2024-08-31,MGH,CO,0.24208333333333334,2.7509469696969693,-99.20266,19.40405,GOOD
3876,2024-08-31,UAX,CO,0.27166666666666667,3.0871212121212124,-99.103629,19.304441,GOOD
3877,2024-08-31,UIZ,CO,0.3666666666666667,4.166666666666667,-99.07388,19.360794,GOOD
3878,2024-09-01,AJM,CO,0.27591666666666664,3.1354166666666665,-99.207744,19.272161,GOOD
3879,2024-09-01,BJU,CO,0.4589166666666667,5.214962121212122,-99.159596,19.370464,GOOD
3880,2024-09-01,CAM,CO,0.4503333333333333,5.117424242424241,-99.169794,19.468404,GOOD
3881,2024-09-01,CCA,CO,0.3105833333333333,3.5293560606060606,-99.176111,19.326111,GOOD
3882,2024-09-01,CUA,CO,0.27608333333333335,3.137310606060606,-99.291705,19.365313,GOOD
3883,2024-09-01,FAC,CO,0.3045,3.460227272727273,-99.243524,19.482473,GOOD
3884,2024-09-01,IZT,CO,0.4859166666666667,5.521780303030304,-99.117641,19.384413,GOOD
3885,2024-09-01,MER,CO,0.4226666666666667,4.803030303030303,-99.119594,19.42461,GOOD
3886,2024-09-01,MGH,CO,0.2924166666666667,3.3229166666666665,-99.20266,19.40405,GOOD
3887,2024-09-01,UAX,CO,0.21150000000000002,2.403409090909091,-99.103629,19.304441,GOOD
3888,2024-09-01,UIZ,CO,0.4050833333333333,4.603219696969696,-99.07388,19.360794,GOOD
3889,2024-09-02,AJM,CO,0.26666666666666666,3.03030303030303,-99.207744,19.272161,GOOD
3890,2024-09-02,BJU,CO,0.5475,6.221590909090909,-99.159596,19.370464,GOOD
3891,2024-09-02,CAM,CO,0.48875,5.553977272727273,-99.169794,19.468404,GOOD
3892,2024-09-02,CCA,CO,0.34041666666666665,3.8683712121212124,-99.176111,19.326111,GOOD
3893,2024-09-02,CUA,CO,0.2926190476190476,3.3252164502164496,-99.291705,19.365313,GOOD
3894,2024-09-02,FAC,CO,0.5166666666666667,5.871212121212121,-99.243524,19.482473,GOOD
3895,2024-09-02,IZT,CO,0.5683333333333334,6.458333333333333,-99.117641,19.384413,GOOD
3896,2024-09-02,MER,CO,0.49125,5.582386363636363,-99.119594,19.42461,GOOD
3897,2024-09-02,MGH,CO,0.4075,4.6306818181818175,-99.20266,19.40405,GOOD
3898,2024-09-02,UAX,CO,0.29250000000000004,3.3238636363636362,-99.103629,19.304441,GOOD
3899,2024-09-02,UIZ,CO,0.55625,6.321022727272727,-99.07388,19.360794,GOOD
3900,2024-09-03,AJM,CO,0.3536904761904762,4.019209956709957,-99.207744,19.272161,GOOD
3901,2024-09-03,BJU,CO,0.5461904761904762,6.2067099567099575,-99.159596,19.370464,GOOD
3902,2024-09-03,CAM,CO,0.5454761904761904,6.198593073593074,-99.169794,19.468404,GOOD
3903,2024-09-03,CCA,CO,0.42273809523809525,4.803841991341991,-99.176111,19.326111,GOOD
3904,2024-09-03,CUA,CO,0.355,4.034090909090909,-99.291705,19.365313,GOOD
3905,2024-09-03,FAC,CO,0.6458928571428572,7.339691558441558,-99.243524,19.482473,GOOD
3906,2024-09-03,IZT,CO,0.5374404761904762,6.107278138528138,-99.117641,19.384413,GOOD
3907,2024-09-03,MER,CO,0.45875,5.213068181818181,-99.119594,19.42461,GOOD
3908,2024-09-03,MGH,CO,0.43202380952380953,4.909361471861472,-99.20266,19.40405,GOOD
3909,2024-09-03,UAX,CO,0.38095238095238093,4.32900432900433,-99.103629,19.304441,GOOD
3910,2024-09-03,UIZ,CO,0.34809523809523807,3.9556277056277054,-99.07388,19.360794,GOOD
3911,2024-09-04,AJM,CO,0.3149166666666667,3.5785984848484844,-99.207744,19.272161,GOOD
3912,2024-09-04,BJU,CO,0.5319166666666666,6.044507575757575,-99.159596,19.370464,GOOD
3913,2024-09-04,CAM,CO,0.44683333333333336,5.077651515151515,-99.169794,19.468404,GOOD
3914,2024-09-04,CCA,CO,0.3725,4.232954545454546,-99.176111,19.326111,GOOD
3915,2024-09-04,CUA,CO,0.4296666666666667,4.882575757575758,-99.291705,19.365313,GOOD
3916,2024-09-04,FAC,CO,0.37,4.204545454545454,-99.243524,19.482473,GOOD
3917,2024-09-04,INN,CO,0.31758333333333333,3.608901515151515,-99.38052,19.291968,GOOD
3918,2024-09-04,IZT,CO,0.5393333333333333,6.128787878787878,-99.117641,19.384413,GOOD
3919,2024-09-04,MER,CO,0.5349166666666667,6.078598484848484,-99.119594,19.42461,GOOD
3920,2024-09-04,MGH,CO,0.414,4.704545454545455,-99.20266,19.40405,GOOD
3921,2024-09-04,UAX,CO,0.4041666666666666,4.59280303030303,-99.103629,19.304441,GOOD
3922,2024-09-04,UIZ,CO,0.3686666666666667,4.1893939393939394,-99.07388,19.360794,GOOD
3923,2024-09-05,AJM,CO,0.3254166666666667,3.6979166666666665,-99.207744,19.272161,GOOD
3924,2024-09-05,BJU,CO,0.4029166666666666,4.578598484848484,-99.159596,19.370464,GOOD
3925,2024-09-05,CAM,CO,0.28583333333333333,3.2481060606060606,-99.169794,19.468404,GOOD
3926,2024-09-05,CCA,CO,0.32750000000000007,3.7215909090909096,-99.176111,19.326111,GOOD
3927,2024-09-05,CUA,CO,0.33499999999999996,3.806818181818182,-99.291705,19.365313,GOOD
3928,2024-09-05,FAC,CO,0.28226190476190477,3.2075216450216453,-99.243524,19.482473,GOOD
3929,2024-09-05,INN,CO,0.3345833333333334,3.8020833333333335,-99.38052,19.291968,GOOD
3930,2024-09-05,IZT,CO,0.38375000000000004,4.360795454545454,-99.117641,19.384413,GOOD
3931,2024-09-05,MER,CO,0.3445833333333333,3.915719696969697,-99.119594,19.42461,GOOD
3932,2024-09-05,MGH,CO,0.36916666666666664,4.195075757575758,-99.20266,19.40405,GOOD
3933,2024-09-05,TLI,CO,0.2525,2.8693181818181817,-99.177173,19.602542,GOOD
3934,2024-09-05,UAX,CO,0.28625,3.2528409090909087,-99.103629,19.304441,GOOD
3935,2024-09-05,UIZ,CO,0.3208333333333333,3.6458333333333335,-99.07388,19.360794,GOOD
3936,2024-09-06,AJM,CO,0.26666666666666666,3.03030303030303,-99.207744,19.272161,GOOD
3937,2024-09-06,BJU,CO,0.28583333333333333,3.2481060606060606,-99.159596,19.370464,GOOD
3938,2024-09-06,CAM,CO,0.23083333333333333,2.6231060606060606,-99.169794,19.468404,GOOD
3939,2024-09-06,CCA,CO,0.2275,2.585227272727273,-99.176111,19.326111,GOOD
3940,2024-09-06,CUA,CO,0.24708333333333332,2.807765151515151,-99.291705,19.365313,GOOD
3941,2024-09-06,FAC,CO,0.2020833333333333,2.296401515151515,-99.243524,19.482473,GOOD
3942,2024-09-06,IZT,CO,0.30333333333333334,3.446969696969697,-99.117641,19.384413,GOOD
3943,2024-09-06,LPR,CO,0.18958333333333333,2.1543560606060606,-99.11772,19.534727,GOOD
3944,2024-09-06,MER,CO,0.2941666666666667,3.34280303030303,-99.119594,19.42461,GOOD
3945,2024-09-06,MGH,CO,0.265,3.0113636363636362,-99.20266,19.40405,GOOD
3946,2024-09-06,TLI,CO,0.19291666666666665,2.192234848484848,-99.177173,19.602542,GOOD
3947,2024-09-06,UAX,CO,0.20833333333333334,2.367424242424242,-99.103629,19.304441,GOOD
3948,2024-09-06,UIZ,CO,0.215,2.443181818181818,-99.07388,19.360794,GOOD
3949,2024-09-07,AJM,CO,0.2075,2.3579545454545454,-99.207744,19.272161,GOOD
3950,2024-09-07,BJU,CO,0.23608333333333334,2.682765151515151,-99.159596,19.370464,GOOD
3951,2024-09-07,CAM,CO,0.22008333333333333,2.5009469696969697,-99.169794,19.468404,GOOD
3952,2024-09-07,CCA,CO,0.17041666666666666,1.9365530303030303,-99.176111,19.326111,GOOD
3953,2024-09-07,CUA,CO,0.24333333333333332,2.765151515151515,-99.291705,19.365313,GOOD
3954,2024-09-07,FAC,CO,0.24266666666666667,2.757575757575758,-99.243524,19.482473,GOOD
3955,2024-09-07,INN,CO,0.26705357142857145,3.034699675324675,-99.38052,19.291968,GOOD
3956,2024-09-07,IZT,CO,0.22083333333333335,2.5094696969696972,-99.117641,19.384413,GOOD
3957,2024-09-07,LPR,CO,0.2569166666666667,2.9195075757575757,-99.11772,19.534727,GOOD
3958,2024-09-07,MER,CO,0.30675,3.4857954545454546,-99.119594,19.42461,GOOD
3959,2024-09-07,MGH,CO,0.24425,2.7755681818181817,-99.20266,19.40405,GOOD
3960,2024-09-07,TLI,CO,0.19825,2.252840909090909,-99.177173,19.602542,GOOD
3961,2024-09-07,UAX,CO,0.15925,1.809659090909091,-99.103629,19.304441,GOOD
3962,2024-09-07,UIZ,CO,0.18391666666666664,2.089962121212121,-99.07388,19.360794,GOOD
3963,2024-09-08,AJM,CO,0.18666666666666665,2.121212121212121,-99.207744,19.272161,GOOD
3964,2024-09-08,BJU,CO,0.19541666666666666,2.2206439393939394,-99.159596,19.370464,GOOD
3965,2024-09-08,CAM,CO,0.1745833333333333,1.983901515151515,-99.169794,19.468404,GOOD
3966,2024-09-08,CCA,CO,0.14041666666666666,1.5956439393939392,-99.176111,19.326111,GOOD
3967,2024-09-08,CUA,CO,0.2275,2.585227272727273,-99.291705,19.365313,GOOD
3968,2024-09-08,FAC,CO,0.20166666666666666,2.2916666666666665,-99.243524,19.482473,GOOD
3969,2024-09-08,INN,CO,0.3,3.4090909090909087,-99.38052,19.291968,GOOD
3970,2024-09-08,IZT,CO,0.2125,2.414772727272727,-99.117641,19.384413,GOOD
3971,2024-09-08,LPR,CO,0.3233333333333333,3.6742424242424243,-99.11772,19.534727,GOOD
3972,2024-09-08,MER,CO,0.24083333333333334,2.7367424242424243,-99.119594,19.42461,GOOD
3973,2024-09-08,MGH,CO,0.19958333333333333,2.2679924242424243,-99.20266,19.40405,GOOD
3974,2024-09-08,TLI,CO,0.16333333333333333,1.8560606060606062,-99.177173,19.602542,GOOD
3975,2024-09-08,UAX,CO,0.16041666666666668,1.8229166666666667,-99.103629,19.304441,GOOD
3976,2024-09-08,UIZ,CO,0.16541666666666666,1.8797348484848484,-99.07388,19.360794,GOOD
3977,2024-09-09,AJM,CO,0.5708333333333333,6.486742424242425,-99.207744,19.272161,GOOD
3978,2024-09-09,BJU,CO,0.7735714285714286,8.790584415584416,-99.159596,19.370464,GOOD
3979,2024-09-09,CAM,CO,0.46541666666666665,5.288825757575757,-99.169794,19.468404,GOOD
3980,2024-09-09,CCA,CO,0.625,7.102272727272727,-99.176111,19.326111,GOOD
3981,2024-09-09,CUA,CO,0.73375,8.338068181818182,-99.291705,19.365313,GOOD
3982,2024-09-09,FAC,CO,0.5841666666666666,6.638257575757575,-99.243524,19.482473,GOOD
3983,2024-09-09,INN,CO,0.5695833333333332,6.472537878787878,-99.38052,19.291968,GOOD
3984,2024-09-09,IZT,CO,0.8154166666666667,9.266098484848484,-99.117641,19.384413,GOOD
3985,2024-09-09,LPR,CO,0.6854166666666668,7.788825757575758,-99.11772,19.534727,GOOD
3986,2024-09-09,MER,CO,0.6666666666666666,7.575757575757575,-99.119594,19.42461,GOOD
3987,2024-09-09,MGH,CO,0.6733333333333333,7.651515151515151,-99.20266,19.40405,GOOD
3988,2024-09-09,TLI,CO,0.39625,4.502840909090909,-99.177173,19.602542,GOOD
3989,2024-09-09,UAX,CO,0.6354166666666666,7.22064393939394,-99.103629,19.304441,GOOD
3990,2024-09-09,UIZ,CO,0.6270833333333333,7.125946969696969,-99.07388,19.360794,GOOD
3991,2024-09-10,AJM,CO,0.41333333333333333,4.696969696969696,-99.207744,19.272161,GOOD
3992,2024-09-10,BJU,CO,0.5775,6.5625,-99.159596,19.370464,GOOD
3993,2024-09-10,CAM,CO,0.47041666666666665,5.34564393939394,-99.169794,19.468404,GOOD
3994,2024-09-10,CCA,CO,0.4483333333333334,5.09469696969697,-99.176111,19.326111,GOOD
3995,2024-09-10,CUA,CO,0.4483333333333333,5.09469696969697,-99.291705,19.365313,GOOD
3996,2024-09-10,FAC,CO,0.55125,6.264204545454544,-99.243524,19.482473,GOOD
3997,2024-09-10,INN,CO,0.3945833333333333,4.483901515151515,-99.38052,19.291968,GOOD
